timestamp,latency
1612892500697,0.485
1612896108889,0.513
1612899717081,0.498
1612903325273,0.503
1612906933465,0.474
1612910541657,0.473
1612914149849,0.497
1612917758010,0.528
1612921366201,0.475
1612924974393,0.498
1612928582585,0.506
1612932190745,1.137
1612935798905,0.53
1612939407075,1.264
1612943015225,0.466
1612946623417,0.484
1612950231577,0.492
1612953839769,0.511
1612957447961,0.61
1612961056153,0.515
1612964664345,0.544
1612968272537,0.6
1612971880697,0.462
1612975488889,0.501
1612979097081,0.485
1612982705273,0.567
1612986313465,0.531
1612989921657,0.513
1612993529849,0.496
1612997138041,0.51
1613000746233,0.516
1613004354425,0.491
1613007962617,0.68
1613011570787,0.526
1613015178969,0.531
1613018787161,0.501
1613022395353,0.489
1613026003545,0.523
1613029611737,0.507
1613033219929,0.705
1613036828089,0.499
1613040436281,0.484
1613044044473,0.507
1613047652665,0.524
1613051260857,0.506
1613054869017,0.716
1613058477177,0.459
1613062085346,0.511
1613065693529,0.489
1613069301689,0.533
1613072909881,0.527
1613076518073,0.508
1613080126265,0.509
1613083734457,0.497
1613087342649,0.549
1613090950841,0.507
1613094559033,0.551
1613098167193,0.535
1613101775385,0.594
1613105383577,0.468
1613108991769,0.499
1613112599961,0.719
1613116208121,0.51
1613119816313,0.641
1613123424505,0.535
1613127032697,0.515
1613130640889,0.519
1613134249081,0.516
1613137857273,0.486
1613141465433,0.528
1613145073625,0.505
1613148681817,0.479
1613152290009,0.511
1613155898201,0.506
1613159506393,0.577
1613163114585,0.566
1613166722777,0.591
1613170330969,0.537
1613173939161,0.531
1613177547353,0.863
1613181155545,0.568
1613184763737,0.564
1613188371929,0.519
1613191980121,0.566
1613195588313,0.533
1613199196505,0.479
1613202804697,0.498
1613206412889,0.919
1613210021081,0.507
1613213629273,0.502
